order_id,order_date,brand,category,product_name,units_sold,unit_price,gross_revenue,discount_pct,net_revenue,client_id,client_segment,channel,month,weekday,quarter,price_tier,holiday_season
3100,2023-04-01,Charlotte Tilbury,Makeup,Volumizing Mascara,2.0,53.35,106.7,25.0,80.03,C1722,Low Value,In-Store,2023-04,Saturday,2.0,Premium,0
3101,2023-12-20,Laneige,Makeup,Highlighter Palette,3.0,31.34,94.02,10.0,84.62,C4333,New,In-Store,2023-12,Wednesday,4.0,Mid,1
3102,2023-02-15,Charlotte Tilbury,Skincare,Overnight Face Mask,2.0,65.32,130.64,10.0,117.58,C4414,High Value,Online,2023-02,Wednesday,1.0,Premium,0
3103,2023-02-07,Charlotte Tilbury,Makeup,Unknown Product,2.0,36.03,72.06,20.0,57.65,C3665,New,,2023-02,Tuesday,1.0,Mid,0
3104,2023-05-22,Laneige,Fragrance,Unknown Product,5.0,43.775000000000006,218.87500000000003,20.0,218.87500000000003,C3375,New,In-Store,2023-05,Monday,2.0,Mid,0
3105,2023-04-10,,Makeup,Cream Blush,6.0,25.25,151.5,15.0,128.78,C1546,Low Value,In-Store,2023-04,Monday,2.0,Mid,0
3106,2023-11-24,Sephora Collection,Makeup,Liquid Foundation,5.0,52.54,262.7,30.0,183.89,C2224,,Online,2023-11,Friday,4.0,Premium,1
3107,2023-07-09,,Skincare,Vitamin C Serum,2.0,38.27,76.54,20.0,61.23,C1957,Medium Value,In-Store,2023-07,Sunday,3.0,Mid,0
3108,2023-02-04,Charlotte Tilbury,Fragrance,Travel Spray,6.0,138.94,833.64,25.0,625.23,C3807,,Online,2023-02,Saturday,1.0,Luxury,0
3109,2023-05-27,Fenty Beauty,Fragrance,Travel Spray,5.0,135.53,677.65,30.0,474.35,,High Value,In-Store,2023-05,Saturday,2.0,Luxury,0
3110,2023-01-30,Charlotte Tilbury,Fragrance,Travel Spray,5.0,118.97,594.85,10.0,535.37,C1717,Low Value,Online,2023-01,Monday,1.0,Luxury,0
3112,2023-03-25,,Makeup,Setting Powder,4.0,17.99,71.96,10.0,64.76,C3949,High Value,In-Store,2023-03,Saturday,1.0,Budget,0
3113,2023-10-08,Fenty Beauty,Haircare,Repair Shampoo,6.0,29.47,176.82,5.0,167.98,C1698,New,In-Store,2023-10,Sunday,4.0,Mid,0
3114,2023-12-10,Dior,Haircare,Repair Shampoo,1.0,15.56,15.56,5.0,14.78,C4470,Medium Value,Online,2023-12,Sunday,4.0,Budget,1
3115,2023-09-27,Dior,Makeup,Highlighter Palette,4.0,40.45,161.8,,161.8,C4622,,,2023-09,Wednesday,3.0,Mid,0
3116,2023-06-03,Rare Beauty,Skincare,Vitamin C Serum,3.0,31.97,95.91,15.0,81.52,C3925,,Online,2023-06,Saturday,2.0,Mid,0
3117,2023-04-12,Dior,Skincare,Overnight Face Mask,3.0,59.58,178.74,20.0,142.99,C1313,High Value,,2023-04,Wednesday,2.0,Premium,0
3119,2023-05-30,Charlotte Tilbury,Haircare,Leave-in Treatment,4.0,43.58,174.32,,174.32,C1976,,Online,2023-05,Tuesday,2.0,Mid,0
3120,2023-03-24,Sephora Collection,Skincare,Hydrating Moisturizer,6.0,21.34,128.04,30.0,89.63,C1327,New,,2023-03,Friday,1.0,Budget,0
3121,2023-04-20,Fenty Beauty,Makeup,Cream Blush,4.0,25.26,101.04,15.0,85.88,C4924,Medium Value,Online,2023-04,Thursday,2.0,Mid,0
3122,2023-10-02,,Skincare,Hydrating Moisturizer,5.0,69.57,347.85,25.0,260.89,C2556,Medium Value,,2023-10,Monday,4.0,Premium,0
3123,2023-07-20,Charlotte Tilbury,Fragrance,Unknown Product,4.0,122.88,491.52,0.0,491.52,C4236,,In-Store,2023-07,Thursday,3.0,Luxury,0
3125,2023-06-22,Fenty Beauty,Makeup,Matte Lipstick,2.0,54.65,109.3,0.0,109.3,C3427,Medium Value,Online,2023-06,Thursday,2.0,Premium,0
3126,2023-11-23,Glow Recipe,Skincare,Vitamin C Serum,2.0,66.18,132.36,30.0,92.65,C3976,Low Value,,2023-11,Thursday,4.0,Premium,1
3127,2023-07-25,,Fragrance,Body Mist,3.0,97.28,291.84,,291.84,C3746,Medium Value,Online,2023-07,Tuesday,3.0,Premium,0
3129,2023-03-14,Rare Beauty,Haircare,Scalp Scrub,2.0,49.36,98.72,10.0,88.85,C1907,New,,2023-03,Tuesday,1.0,Mid,0
3130,2023-09-08,Glow Recipe,Makeup,Unknown Product,1.0,59.69,59.69,10.0,53.72,C4678,,Online,2023-09,Friday,3.0,Premium,0
3131,2023-05-04,Dior,Skincare,Vitamin C Serum,4.0,52.8,211.2,15.0,179.52,C2313,Low Value,In-Store,2023-05,Thursday,2.0,Premium,0
3132,2023-05-01,Charlotte Tilbury,Makeup,Lip Gloss,0.0,38.06,0.0,10.0,0.0,,Medium Value,,2023-05,Monday,2.0,Mid,0
3133,2023-10-02,Dior,Makeup,Matte Lipstick,3.0,21.71,65.13,5.0,61.87,C4242,Low Value,,2023-10,Monday,4.0,Budget,0
3135,2023-11-13,Laneige,Skincare,SPF 50 Sunscreen,4.0,23.57,94.28,10.0,84.85,,,,2023-11,Monday,4.0,Budget,1
3137,2023-10-13,,Skincare,Gel Cleanser,5.0,39.25,196.25,30.0,137.38,C2015,Low Value,,2023-10,Friday,4.0,Mid,0
3138,2023-09-22,Glow Recipe,Fragrance,Rollerball Perfume,3.0,47.73,143.19,5.0,136.03,C3984,Low Value,In-Store,2023-09,Friday,3.0,Mid,0
3139,2023-11-16,Dior,Skincare,Hydrating Moisturizer,0.0,71.96,0.0,30.0,0.0,C1108,New,In-Store,2023-11,Thursday,4.0,Premium,1
3140,2023-06-10,Rare Beauty,Skincare,Vitamin C Serum,4.0,49.91,199.64,30.0,139.75,C3806,Low Value,,2023-06,Saturday,2.0,Mid,0
3141,2023-11-04,Dior,Skincare,Vitamin C Serum,4.0,47.02,188.08,,188.08,C4195,High Value,Online,2023-11,Saturday,4.0,Mid,1
3142,,Fenty Beauty,Makeup,Matte Lipstick,3.0,49.14,147.42,0.0,147.42,C3905,,In-Store,NaT,,,Mid,0
3143,2023-05-22,Laneige,Makeup,Cream Blush,5.0,43.775000000000006,218.87500000000003,,218.87500000000003,,,Online,2023-05,Monday,2.0,Mid,0
3144,2023-07-22,Glow Recipe,Fragrance,Unknown Product,4.0,101.76,407.04,0.0,407.04,C4809,High Value,Online,2023-07,Saturday,3.0,Luxury,0
3145,2023-11-05,,Fragrance,Unknown Product,1.0,90.11,90.11,20.0,72.09,C2317,New,,2023-11,Sunday,4.0,Premium,1
3147,2023-11-30,,Fragrance,Travel Spray,1.0,86.18,86.18,30.0,60.33,C2002,New,,2023-11,Thursday,4.0,Premium,1
3148,2023-08-10,Charlotte Tilbury,Makeup,Lip Gloss,1.0,48.8,48.8,25.0,36.6,,Medium Value,In-Store,2023-08,Thursday,3.0,Mid,0
3149,2023-02-10,Dior,Makeup,Setting Powder,3.0,43.775000000000006,131.32500000000002,0.0,131.32500000000002,C1172,,In-Store,2023-02,Friday,1.0,Mid,0
3150,2023-07-15,Laneige,Makeup,Highlighter Palette,5.0,44.07,220.35,30.0,154.24,C3110,,In-Store,2023-07,Saturday,3.0,Mid,0
3151,2023-03-09,Fenty Beauty,Makeup,Setting Powder,5.0,15.55,77.75,,77.75,C4102,High Value,Online,2023-03,Thursday,1.0,Budget,0
3152,2023-09-21,,Makeup,Volumizing Mascara,5.0,16.78,83.9,,83.9,C3445,Medium Value,Online,2023-09,Thursday,3.0,Budget,0
3153,2023-01-02,Laneige,Fragrance,Rollerball Perfume,1.0,130.78,130.78,5.0,124.24,C4683,Low Value,In-Store,2023-01,Monday,1.0,Luxury,0
3154,2023-12-27,Sephora Collection,Makeup,Setting Powder,0.0,24.32,0.0,25.0,0.0,,High Value,In-Store,2023-12,Wednesday,4.0,Budget,1
3155,2023-05-05,Fenty Beauty,Makeup,Volumizing Mascara,5.0,44.81,224.05,30.0,156.84,C3694,High Value,Online,2023-05,Friday,2.0,Mid,0
3156,2023-04-20,Dior,Makeup,Volumizing Mascara,5.0,39.05,195.25,30.0,136.67,C4033,High Value,Online,2023-04,Thursday,2.0,Mid,0
3157,2023-03-27,Glow Recipe,Makeup,Matte Lipstick,2.0,47.95,95.9,25.0,71.93,C4840,,Online,2023-03,Monday,1.0,Mid,0
3158,2023-04-30,,Makeup,Highlighter Palette,6.0,43.775000000000006,262.65000000000003,5.0,262.65000000000003,C2490,New,,2023-04,Sunday,2.0,Mid,0
3159,2023-05-07,Rare Beauty,Skincare,Niacinamide Toner,6.0,53.29,319.74,10.0,287.77,C4675,Medium Value,,2023-05,Sunday,2.0,Premium,0
3161,2023-07-02,Dior,Makeup,Lip Gloss,4.0,30.57,122.28,,122.28,C4201,High Value,,2023-07,Sunday,3.0,Mid,0
3162,2023-01-16,Sephora Collection,Haircare,Scalp Scrub,1.0,32.21,32.21,10.0,28.99,C4968,New,In-Store,2023-01,Monday,1.0,Mid,0
3163,2023-03-03,Sephora Collection,Makeup,Unknown Product,6.0,46.9,281.4,20.0,225.12,C2784,New,In-Store,2023-03,Friday,1.0,Mid,0
3164,2023-06-07,,Makeup,Setting Powder,4.0,54.82,219.28,15.0,186.39,C2390,Medium Value,Online,2023-06,Wednesday,2.0,Premium,0
3165,2023-09-25,Sephora Collection,Skincare,Niacinamide Toner,1.0,41.25,41.25,20.0,33.0,C2300,Low Value,In-Store,2023-09,Monday,3.0,Mid,0
3166,2023-02-04,Sephora Collection,Makeup,Highlighter Palette,2.0,49.45,98.9,20.0,79.12,C2518,New,Online,2023-02,Saturday,1.0,Mid,0
3167,2023-09-24,Rare Beauty,Skincare,Vitamin C Serum,6.0,66.24,397.44,0.0,397.44,C4783,New,In-Store,2023-09,Sunday,3.0,Premium,0
3168,2023-03-05,,Fragrance,Travel Spray,3.0,116.12,348.36,5.0,330.94,C1142,Medium Value,,2023-03,Sunday,1.0,Luxury,0
3169,2023-02-19,Charlotte Tilbury,Skincare,Overnight Face Mask,2.0,73.58,147.16,30.0,103.01,,High Value,Online,2023-02,Sunday,1.0,Premium,0
3170,2023-09-12,,Fragrance,Rollerball Perfume,4.0,134.54,538.16,,538.16,C3434,Medium Value,Online,2023-09,Tuesday,3.0,Luxury,0
3171,,Rare Beauty,Skincare,Gel Cleanser,4.0,61.02,244.08,30.0,170.86,C2003,High Value,Online,NaT,,,Premium,0
3172,2023-11-21,Charlotte Tilbury,Makeup,Highlighter Palette,5.0,29.2,146.0,10.0,131.4,C2873,New,Online,2023-11,Tuesday,4.0,Mid,1
3173,2023-10-31,Fenty Beauty,Skincare,Hydrating Moisturizer,0.0,65.06,0.0,,0.0,C3815,Medium Value,Online,2023-10,Tuesday,4.0,Premium,0
3174,2023-10-03,,Skincare,SPF 50 Sunscreen,1.0,65.3,65.3,20.0,52.24,C2573,Medium Value,,2023-10,Tuesday,4.0,Premium,0
3175,2023-12-23,Fenty Beauty,Skincare,SPF 50 Sunscreen,3.0,47.03,141.09,5.0,134.04,C1044,Medium Value,In-Store,2023-12,Saturday,4.0,Mid,1
3176,2023-06-21,Dior,Fragrance,Rollerball Perfume,5.0,33.31,166.55,,166.55,,Low Value,Online,2023-06,Wednesday,2.0,Mid,0
3177,2023-07-20,,Makeup,Volumizing Mascara,4.0,20.1,80.4,30.0,56.28,,,Online,2023-07,Thursday,3.0,Budget,0
3178,2023-11-20,Charlotte Tilbury,Makeup,Volumizing Mascara,6.0,26.81,160.86,0.0,160.86,C4637,Low Value,,2023-11,Monday,4.0,Mid,1
3179,2023-02-04,,Makeup,Volumizing Mascara,2.0,43.775000000000006,87.55000000000001,20.0,87.55000000000001,C2819,Medium Value,Online,2023-02,Saturday,1.0,Mid,0
3180,2023-08-04,Glow Recipe,Fragrance,Body Mist,1.0,133.16,133.16,10.0,119.84,C2328,High Value,In-Store,2023-08,Friday,3.0,Luxury,0
3181,2023-03-06,Fenty Beauty,Makeup,Liquid Foundation,5.0,33.49,167.45,15.0,142.33,C3996,New,,2023-03,Monday,1.0,Mid,0
3182,2023-01-08,Dior,Haircare,Hair Oil,4.0,47.02,188.08,0.0,188.08,C3250,Low Value,In-Store,2023-01,Sunday,1.0,Mid,0
3183,2023-10-28,,Skincare,Hydrating Moisturizer,1.0,32.42,32.42,,32.42,C2629,New,Online,2023-10,Saturday,4.0,Mid,0
3184,2023-12-09,Sephora Collection,Makeup,Unknown Product,1.0,41.75,41.75,10.0,37.58,C4352,High Value,,2023-12,Saturday,4.0,Mid,1
3185,2023-11-28,Charlotte Tilbury,Fragrance,Rollerball Perfume,3.0,52.92,158.76,0.0,158.76,C2165,New,In-Store,2023-11,Tuesday,4.0,Premium,1
3186,2023-03-17,Glow Recipe,Makeup,Unknown Product,5.0,33.2,166.0,30.0,116.2,C2491,High Value,,2023-03,Friday,1.0,Mid,0
3187,2023-06-23,,Haircare,Scalp Scrub,2.0,43.775000000000006,87.55000000000001,25.0,87.55000000000001,C4967,New,In-Store,2023-06,Friday,2.0,Mid,0
3188,2023-02-16,Fenty Beauty,Skincare,Vitamin C Serum,1.0,38.76,38.76,25.0,29.07,C2204,,,2023-02,Thursday,1.0,Mid,0
3189,2023-01-15,Dior,Makeup,Liquid Foundation,3.0,53.34,160.02,0.0,160.02,C2501,Medium Value,Online,2023-01,Sunday,1.0,Premium,0
3191,2023-05-27,Sephora Collection,Makeup,Highlighter Palette,3.0,50.11,150.33,10.0,135.3,C3422,High Value,Online,2023-05,Saturday,2.0,Premium,0
3192,2023-01-26,,Skincare,Unknown Product,5.0,72.64,363.2,20.0,290.56,C3947,,In-Store,2023-01,Thursday,1.0,Premium,0
3193,2023-11-04,Fenty Beauty,Skincare,Overnight Face Mask,6.0,71.75,430.5,,430.5,C3523,,,2023-11,Saturday,4.0,Premium,1
3194,2023-04-03,Charlotte Tilbury,Makeup,Highlighter Palette,3.0,37.59,112.77,5.0,107.13,C3680,,,2023-04,Monday,2.0,Mid,0
3195,2023-08-20,Rare Beauty,Fragrance,Travel Spray,2.0,68.41,136.82,10.0,123.14,C1464,High Value,Online,2023-08,Sunday,3.0,Premium,0
3196,2023-01-21,Dior,Makeup,Lip Gloss,4.0,23.38,93.52,30.0,65.46,C1487,Medium Value,,2023-01,Saturday,1.0,Budget,0
3197,2023-11-03,Sephora Collection,Makeup,Cream Blush,5.0,59.76,298.8,15.0,253.98,C1198,Medium Value,,2023-11,Friday,4.0,Premium,1
3198,2023-02-07,Fenty Beauty,Haircare,Leave-in Treatment,0.0,22.85,0.0,30.0,0.0,C4505,Medium Value,Online,2023-02,Tuesday,1.0,Budget,0
3199,2023-10-03,Rare Beauty,Makeup,Lip Gloss,6.0,39.61,237.66,20.0,190.13,C3413,High Value,Online,2023-10,Tuesday,4.0,Mid,0
3200,2023-06-06,Charlotte Tilbury,Makeup,Unknown Product,1.0,43.775000000000006,43.775000000000006,30.0,43.775000000000006,C4467,Medium Value,,2023-06,Tuesday,2.0,Mid,0
3201,2023-06-28,Glow Recipe,Fragrance,Eau de Parfum,2.0,102.55,205.1,5.0,194.84,C4356,,Online,2023-06,Wednesday,2.0,Luxury,0
3202,2023-05-12,Dior,Skincare,Gel Cleanser,6.0,76.8,460.8,25.0,345.6,C4967,Low Value,,2023-05,Friday,2.0,Premium,0
3203,2023-11-07,,Fragrance,Travel Spray,1.0,82.69,82.69,0.0,82.69,C3808,High Value,,2023-11,Tuesday,4.0,Premium,1
3204,2023-12-14,,Haircare,Repair Conditioner,6.0,22.7,136.2,15.0,115.77,C3333,Low Value,,2023-12,Thursday,4.0,Budget,1
3205,,Laneige,Haircare,Scalp Scrub,6.0,44.42,266.52,10.0,239.87,C2471,Low Value,,NaT,,,Mid,0
3206,2023-09-17,Dior,Skincare,Niacinamide Toner,5.0,64.35,321.75,30.0,225.22,C4021,Low Value,In-Store,2023-09,Sunday,3.0,Premium,0
3207,2023-03-17,,Haircare,Unknown Product,2.0,29.73,59.46,0.0,59.46,C1867,High Value,In-Store,2023-03,Friday,1.0,Mid,0
3208,,Dior,Makeup,Unknown Product,1.0,25.07,25.07,20.0,20.06,C4678,,Online,NaT,,,Mid,0
3209,2023-12-08,Dior,Fragrance,Travel Spray,6.0,124.45,746.7,5.0,709.37,C2362,High Value,Online,2023-12,Friday,4.0,Luxury,1
3210,2023-07-13,Dior,Skincare,Overnight Face Mask,3.0,77.59,232.77,,232.77,C2373,Low Value,In-Store,2023-07,Thursday,3.0,Premium,0
3211,2023-06-11,Dior,Skincare,Hydrating Moisturizer,1.0,55.54,55.54,,55.54,C3991,Low Value,Online,2023-06,Sunday,2.0,Premium,0
3212,,Rare Beauty,Makeup,Cream Blush,5.0,58.49,292.45,30.0,204.71,C3552,Low Value,,NaT,,,Premium,0
3213,2023-12-27,Fenty Beauty,Haircare,Repair Conditioner,3.0,45.27,135.81,,135.81,C1396,Medium Value,,2023-12,Wednesday,4.0,Mid,1
3214,2023-09-14,Charlotte Tilbury,Fragrance,Body Mist,3.0,75.18,225.54,30.0,157.88,C2010,,,2023-09,Thursday,3.0,Premium,0
3215,2023-03-13,Sephora Collection,Makeup,Setting Powder,1.0,17.43,17.43,0.0,17.43,C4734,Medium Value,,2023-03,Monday,1.0,Budget,0
3216,2023-03-28,Glow Recipe,Makeup,Matte Lipstick,6.0,38.2,229.2,5.0,217.74,C2350,New,,2023-03,Tuesday,1.0,Mid,0
3217,2023-09-19,Sephora Collection,Haircare,Scalp Scrub,3.0,36.74,110.22,5.0,104.71,C4201,New,Online,2023-09,Tuesday,3.0,Mid,0
3218,2023-08-02,Laneige,Skincare,Unknown Product,0.0,38.33,0.0,0.0,0.0,C3036,New,In-Store,2023-08,Wednesday,3.0,Mid,0
3219,2023-06-02,Dior,Makeup,Liquid Foundation,1.0,43.775000000000006,43.775000000000006,10.0,43.775000000000006,C1956,New,,2023-06,Friday,2.0,Mid,0
3220,2023-07-29,Fenty Beauty,Skincare,Overnight Face Mask,2.0,23.68,47.36,15.0,40.26,C4002,,Online,2023-07,Saturday,3.0,Budget,0
3221,2023-03-02,Dior,Makeup,Setting Powder,5.0,24.09,120.45,,120.45,C2613,Low Value,Online,2023-03,Thursday,1.0,Budget,0
3222,2023-09-25,Glow Recipe,Haircare,Hair Oil,0.0,32.2,0.0,,0.0,C1839,,In-Store,2023-09,Monday,3.0,Mid,0
3223,2023-09-19,Rare Beauty,Skincare,Overnight Face Mask,5.0,35.85,179.25,15.0,152.36,C3472,Medium Value,Online,2023-09,Tuesday,3.0,Mid,0
3224,2023-08-06,Laneige,Makeup,Liquid Foundation,6.0,15.13,90.78,5.0,86.24,C3659,Medium Value,In-Store,2023-08,Sunday,3.0,Budget,0
3225,2023-10-10,Fenty Beauty,Skincare,Niacinamide Toner,4.0,49.0,196.0,25.0,147.0,C2405,Medium Value,In-Store,2023-10,Tuesday,4.0,Mid,0
3226,2023-05-16,Glow Recipe,Makeup,Highlighter Palette,2.0,49.98,99.96,25.0,74.97,C2889,High Value,,2023-05,Tuesday,2.0,Mid,0
3227,2023-12-28,Fenty Beauty,Haircare,Leave-in Treatment,5.0,54.8,274.0,15.0,232.9,C3552,Medium Value,,2023-12,Thursday,4.0,Premium,1
3228,2023-04-03,Charlotte Tilbury,Makeup,Cream Blush,3.0,45.68,137.04,15.0,116.48,C2712,Low Value,Online,2023-04,Monday,2.0,Mid,0
3230,2023-08-29,Glow Recipe,Skincare,Niacinamide Toner,3.0,35.05,105.15,15.0,89.38,C3088,,Online,2023-08,Tuesday,3.0,Mid,0
3231,2023-12-21,Laneige,Skincare,Unknown Product,0.0,34.58,0.0,,0.0,C3133,,Online,2023-12,Thursday,4.0,Mid,1
3232,2023-05-22,Charlotte Tilbury,Skincare,SPF 50 Sunscreen,1.0,20.65,20.65,5.0,19.62,C3362,New,,2023-05,Monday,2.0,Budget,0
3233,2023-10-18,,Fragrance,Travel Spray,4.0,119.89,479.56,,479.56,C2642,,Online,2023-10,Wednesday,4.0,Luxury,0
3234,2023-08-25,Dior,Haircare,Repair Conditioner,4.0,45.96,183.84,20.0,147.07,C2582,Low Value,,2023-08,Friday,3.0,Mid,0
3235,2023-12-06,Fenty Beauty,Makeup,Cream Blush,3.0,19.49,58.47,20.0,46.78,,Low Value,In-Store,2023-12,Wednesday,4.0,Budget,1
3236,2023-11-08,,Fragrance,Body Mist,4.0,122.84,491.36,30.0,343.95,C3594,Low Value,In-Store,2023-11,Wednesday,4.0,Luxury,1
3237,2023-06-26,,Haircare,Repair Shampoo,5.0,44.19,220.95,25.0,165.71,C2629,Low Value,In-Store,2023-06,Monday,2.0,Mid,0
3238,2023-05-21,Rare Beauty,Fragrance,Unknown Product,4.0,52.9,211.6,25.0,158.7,C1479,Low Value,,2023-05,Sunday,2.0,Premium,0
3239,2023-07-08,Laneige,Haircare,Leave-in Treatment,6.0,17.31,103.86,10.0,93.47,C1055,Low Value,,2023-07,Saturday,3.0,Budget,0
3240,2023-02-18,Laneige,Fragrance,Unknown Product,5.0,36.74,183.7,15.0,156.14,C2529,Low Value,Online,2023-02,Saturday,1.0,Mid,0
3241,2023-10-29,,Skincare,Unknown Product,3.0,22.4,67.2,20.0,53.76,C3741,New,,2023-10,Sunday,4.0,Budget,0
3242,2023-07-09,Charlotte Tilbury,Makeup,Volumizing Mascara,2.0,25.09,50.18,30.0,35.13,C4979,New,Online,2023-07,Sunday,3.0,Mid,0
3243,2023-05-16,Dior,Skincare,Hydrating Moisturizer,5.0,28.83,144.15,20.0,115.32,C4981,New,Online,2023-05,Tuesday,2.0,Mid,0
3244,2023-02-12,Glow Recipe,Haircare,Leave-in Treatment,0.0,16.73,0.0,15.0,0.0,C2091,High Value,Online,2023-02,Sunday,1.0,Budget,0
3245,2023-12-19,Charlotte Tilbury,Fragrance,Travel Spray,4.0,135.61,542.44,5.0,515.32,C4637,New,Online,2023-12,Tuesday,4.0,Luxury,1
3246,2023-03-31,,Fragrance,Rollerball Perfume,3.0,143.74,431.22,,431.22,C1951,,,2023-03,Friday,1.0,Luxury,0
3247,2023-10-22,Fenty Beauty,Skincare,Overnight Face Mask,5.0,18.57,92.85,0.0,92.85,C1242,,Online,2023-10,Sunday,4.0,Budget,0
3249,2023-09-02,Fenty Beauty,Skincare,Niacinamide Toner,6.0,67.21,403.26,5.0,383.1,C1036,Medium Value,,2023-09,Saturday,3.0,Premium,0
3250,2023-07-11,Glow Recipe,Makeup,Cream Blush,4.0,34.3,137.2,0.0,137.2,C4892,High Value,In-Store,2023-07,Tuesday,3.0,Mid,0
3251,2023-11-14,Laneige,Makeup,Volumizing Mascara,2.0,47.87,95.74,20.0,76.59,,High Value,,2023-11,Tuesday,4.0,Mid,1
3252,2023-04-16,Dior,Makeup,Lip Gloss,2.0,39.83,79.66,10.0,71.69,C1366,New,In-Store,2023-04,Sunday,2.0,Mid,0
3253,2023-12-29,Sephora Collection,Makeup,Volumizing Mascara,1.0,28.95,28.95,0.0,28.95,C2570,Low Value,In-Store,2023-12,Friday,4.0,Mid,1
3254,2023-11-06,Rare Beauty,Makeup,Highlighter Palette,6.0,24.91,149.46,30.0,104.62,C1188,Low Value,,2023-11,Monday,4.0,Budget,1
3255,2023-08-21,,Haircare,Scalp Scrub,5.0,21.25,106.25,,106.25,C3029,New,In-Store,2023-08,Monday,3.0,Budget,0
3256,2023-09-22,Rare Beauty,Makeup,Setting Powder,6.0,17.89,107.34,5.0,101.97,,New,In-Store,2023-09,Friday,3.0,Budget,0
3257,2023-12-10,Fenty Beauty,Skincare,Gel Cleanser,4.0,41.02,164.08,20.0,131.26,C4937,Medium Value,,2023-12,Sunday,4.0,Mid,1
3258,2023-02-06,Laneige,Haircare,Repair Shampoo,5.0,28.61,143.05,10.0,128.75,C4537,,Online,2023-02,Monday,1.0,Mid,0
3259,2023-11-01,Rare Beauty,Makeup,Volumizing Mascara,4.0,34.75,139.0,0.0,139.0,C2486,Low Value,In-Store,2023-11,Wednesday,4.0,Mid,1
3260,2023-02-10,Rare Beauty,Makeup,Unknown Product,1.0,44.47,44.47,30.0,31.13,C1789,Medium Value,In-Store,2023-02,Friday,1.0,Mid,0
3261,2023-01-17,Dior,Fragrance,Eau de Parfum,3.0,88.97,266.91,5.0,253.56,C4129,,,2023-01,Tuesday,1.0,Premium,0
3262,2023-12-10,Dior,Skincare,Gel Cleanser,2.0,37.09,74.18,20.0,59.34,,High Value,,2023-12,Sunday,4.0,Mid,1
3263,2023-10-04,Laneige,Fragrance,Body Mist,5.0,98.87,494.35,25.0,370.76,C2798,Medium Value,In-Store,2023-10,Wednesday,4.0,Premium,0
3264,2023-11-03,Rare Beauty,Fragrance,Travel Spray,1.0,33.44,33.44,20.0,26.75,C4740,,,2023-11,Friday,4.0,Mid,1
3265,2023-02-28,,Haircare,Repair Shampoo,2.0,30.22,60.44,,60.44,C2002,New,,2023-02,Tuesday,1.0,Mid,0
3266,2023-07-02,Laneige,Haircare,Repair Shampoo,4.0,51.07,204.28,25.0,153.21,C4634,Low Value,,2023-07,Sunday,3.0,Premium,0
3267,2023-02-10,Fenty Beauty,Fragrance,Unknown Product,1.0,84.77,84.77,10.0,76.29,C2307,High Value,,2023-02,Friday,1.0,Premium,0
3268,2023-02-08,Glow Recipe,Makeup,Unknown Product,6.0,47.3,283.8,5.0,269.61,C2405,Low Value,In-Store,2023-02,Wednesday,1.0,Mid,0
3269,2023-07-11,Glow Recipe,Skincare,Vitamin C Serum,4.0,73.55,294.2,25.0,220.65,,Low Value,Online,2023-07,Tuesday,3.0,Premium,0
3270,2023-09-24,,Skincare,Vitamin C Serum,2.0,21.07,42.14,5.0,40.03,C3638,,,2023-09,Sunday,3.0,Budget,0
3271,2023-05-27,,Haircare,Hair Oil,6.0,40.64,243.84,20.0,195.07,C1741,,Online,2023-05,Saturday,2.0,Mid,0
3272,2023-11-29,Sephora Collection,Makeup,Lip Gloss,4.0,39.14,156.56,15.0,133.08,C3976,Medium Value,,2023-11,Wednesday,4.0,Mid,1
3273,2023-05-07,Glow Recipe,Makeup,Volumizing Mascara,1.0,46.69,46.69,25.0,35.02,C3143,Medium Value,In-Store,2023-05,Sunday,2.0,Mid,0
3274,2023-02-15,Sephora Collection,Fragrance,Eau de Parfum,4.0,133.85,535.4,15.0,455.09,C3495,Low Value,,2023-02,Wednesday,1.0,Luxury,0
3275,2023-02-14,Sephora Collection,Makeup,Cream Blush,5.0,44.34,221.7,,221.7,C4182,Low Value,,2023-02,Tuesday,1.0,Mid,0
3276,2023-01-01,,Skincare,Hydrating Moisturizer,2.0,47.77,95.54,20.0,76.43,,,In-Store,2023-01,Sunday,1.0,Mid,0
3277,2023-06-17,Charlotte Tilbury,Haircare,Hair Oil,5.0,16.46,82.3,30.0,57.61,C3430,High Value,Online,2023-06,Saturday,2.0,Budget,0
3278,2023-04-18,Dior,Skincare,Hydrating Moisturizer,1.0,42.23,42.23,0.0,42.23,C4177,Low Value,,2023-04,Tuesday,2.0,Mid,0
3279,2023-01-19,Dior,Makeup,Unknown Product,4.0,49.2,196.8,15.0,167.28,C1839,High Value,Online,2023-01,Thursday,1.0,Mid,0
3280,2023-11-28,Glow Recipe,Makeup,Matte Lipstick,5.0,21.43,107.15,30.0,75.0,C2723,New,In-Store,2023-11,Tuesday,4.0,Budget,1
3281,2023-03-13,Laneige,Skincare,Unknown Product,0.0,18.75,0.0,5.0,0.0,C2901,Low Value,,2023-03,Monday,1.0,Budget,0
3282,2023-04-19,Dior,Makeup,Setting Powder,3.0,26.05,78.15,20.0,62.52,C1639,,Online,2023-04,Wednesday,2.0,Mid,0
3283,2023-09-25,,Makeup,Liquid Foundation,4.0,30.56,122.24,0.0,122.24,C2714,,Online,2023-09,Monday,3.0,Mid,0
